taxonomy_id	count
1982882	0
1673877	1
2955574	0
2740182	1
2955577	0
2767587	1
2948960	0
2956707	0
2201421	4
1982881	1
2955378	0
2108134	2
2948757	0
1982895	0
1204524	1
2948769	0
2956000	0
2301573	1
2948890	0
2956389	0
2767576	1
2948901	0
2956431	0
2767584	1
2843451	0
2844234	0
1226260	169
2946173	0
2948790	0
2956095	0
2041344	67
2946636	32
1623278	3
3427627	0
861047	0
2919553	18
2955543	0
2801895	3
2948808	3
2948641	0
2955539	0
2599860	1
1982877	2
1983744	2
1983750	15
1088864	3
1325953	3
2955514	0
2762283	4
1623301	1
1983751	0
1034115	3
2956365	0
2762281	1
1623286	9
3059848	0
2283028	128
505292	0
2914009	2
3059844	0
1481224	2
3059850	0
2486665	1
2946628	0
2948833	11
3430982	0
2956211	0
2027899	54
2956212	0
546805	41
680114	22
2006134	0
1327936	5
2955509	0
1891703	3
2006137	0
2994057	2
2560606	0
1913044	2
2946648	7
2946797	21
2955346	0
2510585	6
2955353	0
2599886	5
2955339	0
2599859	5
2955340	0
2507856	3
2955332	0
2108121	3
2955343	0
2725625	2
2955352	0
2599885	2
2955350	0
1912978	1
2955345	0
1560286	1
2955349	0
2015824	1
2955337	0
2024005	1
1034152	0
2902832	1
861045	0
2919554	1
2948939	4
2956580	0
2015825	25
2956579	0
1983447	2
2956578	0
2015820	1
2948788	8
2960591	0
1486473	2
2956078	0
2301704	1
2956080	0
1606763	1
2956082	0
1541819	1
1623306	0
2956533	0
1486427	3
2562717	0
1567473	2
2956531	0
2015882	1
2956532	0
1718600	1
2946794	0
2955326	0
2015879	5
2955325	0
2015874	1
2955327	0
2599862	1
2948708	3
2955890	0
2708631	1
2955893	0
2530139	1
2948781	0
1034114	0
2922215	1
1195070	0
2927982	1
2946795	0
2955329	0
2250291	1
2560065	5
2560070	1
1910931	1
1910936	0
1527469	23
2842856	0
2560332	0
1540090	15
1985181	7
1922327	0
1922328	0
764595	2
2842662	0
2843766	0
1776293	2
2842707	0
2843793	0
2593638	2
1911929	0
1985175	0
1195072	1
1917990	1
1918010	0
2560331	0
1486660	1
3152216	0
1857844	33
2843129	0
2845126	0
2510943	15
2560071	0
2560160	0
2560418	0
1498168	3
2732968	1
